AID,REGULATION,FUNCTION_ID,FUNCTION_NAME,CELL_LINE_ID,TISSUE_ID,ORGANISM_ID,GENE_ID,UNIPROT_GENE_NAME,Entry
175761,,3013,partial agonist,,,,3616,adra2a,P08913
175762,,3013,partial agonist,,,,3616,adra2a,P08913
175763,,3013,partial agonist,,,,3616,adra2a,P08913
172168,,319,Antagonist muscle action,,,,9568,ednra,P25101
172169,,318,antagonist,,,,6158,ednrb,P24530
172169,,319,Antagonist muscle action,,,,6158,ednrb,P24530
172171,,319,Antagonist muscle action,,,,6158,ednrb,P24530
173830,,179,agonist,,,,13291,drd2,P14416
173831,,179,agonist,,,,13291,drd2,P14416
173832,,179,agonist,,,,13291,drd2,P14416
173833,,179,agonist,,,,13291,drd2,P14416
176256,,318,antagonist,,,,21210,agtr1,P30556
177716,,319,Antagonist muscle action,,,,11774,drd1,P21728
176307,,318,antagonist,,,,18420,adrb1,P08588
176308,,318,antagonist,,,,18420,adrb1,P08588
176311,,318,antagonist,,,,18420,adrb1,P08588
167195,,317,antagonism,,,,20817,adra1a,P35348
167199,,179,agonist,,,,20817,adra1a,P35348
167199,,317,antagonism,,,,20817,adra1a,P35348
167200,,179,agonist,,,,3616,adra2a,P08913
168919,,317,antagonism,,,,5073,htr2a,P28223
168919,,319,Antagonist muscle action,,,,5073,htr2a,P28223
168921,,179,agonist,,,,3705,oprd1,P41143
168923,,179,agonist,,,,3705,oprd1,P41143
169089,,318,antagonist,,,,18420,adrb1,P08588
169089,,317,antagonism,,,,18420,adrb1,P08588
167385,,179,agonist,,,,21210,agtr1,P30556
167385,,319,Antagonist muscle action,,,,21210,agtr1,P30556
167460,,3456,receptor antagonist activity,,,,21312,bdkrb2,P30411
167460,,319,Antagonist muscle action,,,,21312,bdkrb2,P30411
167461,,3456,receptor antagonist activity,,,,21312,bdkrb2,P30411
167461,,319,Antagonist muscle action,,,,21312,bdkrb2,P30411
167462,,3456,receptor antagonist activity,,,,21312,bdkrb2,P30411
167462,,319,Antagonist muscle action,,,,21312,bdkrb2,P30411
167554,,319,Antagonist muscle action,,,,19746,bdkrb1,P46663
167556,,319,Antagonist muscle action,,,,19746,bdkrb1,P46663
167557,,319,Antagonist muscle action,,,,19746,bdkrb1,P46663
167722,,318,antagonist,,,,9568,ednra,P25101
167723,,318,antagonist,,,,9568,ednra,P25101
167724,,318,antagonist,,,,9568,ednra,P25101
167725,,179,agonist,,,,20817,adra1a,P35348
167725,,317,antagonism,,,,20817,adra1a,P35348
167726,,179,agonist,,,,20817,adra1a,P35348
167726,,317,antagonism,,,,20817,adra1a,P35348
167730,,180,agonistic activity,,,,21312,bdkrb2,P30411
165066,,319,Antagonist muscle action,,,,4985,p2ry1,P47900
166469,,318,antagonist,,,,21312,bdkrb2,P30411
167790,,318,antagonist,,,,20564,tbxa2r,P21731
167790,negative regulation,179,agonist,,,,20564,tbxa2r,P21731
167790,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
167793,,318,antagonist,,,,20564,tbxa2r,P21731
167793,negative regulation,179,agonist,,,,20564,tbxa2r,P21731
167793,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
165093,,319,Antagonist muscle action,,,,4985,p2ry1,P47900
169862,,180,agonistic activity,,,,11774,drd1,P21728
169863,,180,agonistic activity,,,,11774,drd1,P21728
169864,,180,agonistic activity,,,,11774,drd1,P21728
165236,positive regulation,179,agonist,,,,4985,p2ry1,P47900
165236,,318,antagonist,,,,4985,p2ry1,P47900
165237,positive regulation,179,agonist,,,,4985,p2ry1,P47900
165237,,318,antagonist,,,,4985,p2ry1,P47900
165238,positive regulation,179,agonist,,,,4985,p2ry1,P47900
165238,,318,antagonist,,,,4985,p2ry1,P47900
165239,positive regulation,319,Antagonist muscle action,,,,4985,p2ry1,P47900
165239,,318,antagonist,,,,4985,p2ry1,P47900
165240,positive regulation,179,agonist,,,,4985,p2ry1,P47900
165240,,318,antagonist,,,,4985,p2ry1,P47900
165241,positive regulation,179,agonist,,,,4985,p2ry1,P47900
165241,,318,antagonist,,,,4985,p2ry1,P47900
165242,positive regulation,179,agonist,,,,4985,p2ry1,P47900
165242,,318,antagonist,,,,4985,p2ry1,P47900
165243,positive regulation,319,Antagonist muscle action,,,,4985,p2ry1,P47900
165243,,318,antagonist,,,,4985,p2ry1,P47900
165244,positive regulation,319,Antagonist muscle action,,,,4985,p2ry1,P47900
165244,,318,antagonist,,,,4985,p2ry1,P47900
165245,positive regulation,319,Antagonist muscle action,,,,4985,p2ry1,P47900
165245,,318,antagonist,,,,4985,p2ry1,P47900
165246,positive regulation,319,Antagonist muscle action,,,,4985,p2ry1,P47900
165246,,318,antagonist,,,,4985,p2ry1,P47900
165247,positive regulation,319,Antagonist muscle action,,,,4985,p2ry1,P47900
165247,,318,antagonist,,,,4985,p2ry1,P47900
165248,positive regulation,319,Antagonist muscle action,,,,4985,p2ry1,P47900
165248,,318,antagonist,,,,4985,p2ry1,P47900
165249,,318,antagonist,,,,19686,p2ry12,Q9H244
165250,,318,antagonist,,,,19686,p2ry12,Q9H244
165253,,179,agonist,,,,4985,p2ry1,P47900
165253,,318,antagonist,,,,4985,p2ry1,P47900
165254,,179,agonist,,,,7048,hcar1,Q9BXC0
165256,,179,agonist,,,,4985,p2ry1,P47900
165258,,179,agonist,,,,4985,p2ry1,P47900
165258,,318,antagonist,,,,4985,p2ry1,P47900
165366,,180,agonistic activity,,,,20660,gpr50,Q13585
165371,,318,antagonist,,,,21210,agtr1,P30556
165408,,180,agonistic activity,,,,20660,gpr50,Q13585
166673,,318,antagonist,,,,166,tacr2,P21452
166674,,318,antagonist,,,,166,tacr2,P21452
166675,,317,antagonism,,,,20564,tbxa2r,P21731
166675,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
166678,,319,Antagonist muscle action,,,,21210,agtr1,P30556
166774,,3456,receptor antagonist activity,,,,15069,ptafr,P25105
166775,,3456,receptor antagonist activity,,,,15069,ptafr,P25105
166792,,317,antagonism,,,,9568,ednra,P25101
166811,,317,antagonism,,,,9568,ednra,P25101
166812,,317,antagonism,1744,,,7085,gpr162,Q16538
165499,,319,Antagonist muscle action,,,,19746,bdkrb1,P46663
166825,,179,agonist,,,,20817,adra1a,P35348
166825,,317,antagonism,,,,20817,adra1a,P35348
166853,,179,agonist,,,,3616,adra2a,P08913
166853,,317,antagonism,,,,3616,adra2a,P08913
166854,,179,agonist,,,,3616,adra2a,P08913
166854,,317,antagonism,,,,3616,adra2a,P08913
166940,,319,Antagonist muscle action,,,,21210,agtr1,P30556
191014,,319,Antagonist muscle action,,,,6235,adora1,P30542
187297,,319,Antagonist muscle action,,,,19711,gnrhr,P30968
185720,,318,antagonist,3274| 1565,,,21210,agtr1,P30556
189321,,3013,partial agonist,,,,6235,adora1,P30542
189321,,179,agonist,,,,6235,adora1,P30542
189541,,319,Antagonist muscle action,,,,9568,ednra,P25101
189542,,318,antagonist,,,,6158,ednrb,P24530
189542,,319,Antagonist muscle action,,,,6158,ednrb,P24530
189543,,319,Antagonist muscle action,,,,9568,ednra,P25101
189544,,318,antagonist,,,,6158,ednrb,P24530
189544,,319,Antagonist muscle action,,,,6158,ednrb,P24530
189545,,318,antagonist,,,,6158,ednrb,P24530
189545,,319,Antagonist muscle action,,,,6158,ednrb,P24530
189717,,318,antagonist,,,,19711,gnrhr,P30968
190380,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
190381,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
190382,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
190385,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
190386,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
190388,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
185267,,319,Antagonist muscle action,,,,21210,agtr1,P30556
185269,,319,Antagonist muscle action,,,,21210,agtr1,P30556
186818,,319,Antagonist muscle action,,,,6235,adora1,P30542
190487,,318,antagonist,,,,87,tshr,P16473
190488,,318,antagonist,,,,87,tshr,P16473
190489,,318,antagonist,,,,87,tshr,P16473
185430,negative regulation,180,agonistic activity,,,,21026,avpr2,P30518
185430,negative regulation,179,agonist,,,,21026,avpr2,P30518
179681,,179,agonist,,,,14266,htr2c,P28335
181598,,319,Antagonist muscle action,,,,21026,avpr2,P30518
181599,,319,Antagonist muscle action,,,,21026,avpr2,P30518
181600,,319,Antagonist muscle action,,,,21026,avpr2,P30518
181604,,319,Antagonist muscle action,,,,21026,avpr2,P30518
181605,,319,Antagonist muscle action,,,,21026,avpr2,P30518
181610,,319,Antagonist muscle action,,,,21026,avpr2,P30518
181611,,319,Antagonist muscle action,,,,21026,avpr2,P30518
181612,,319,Antagonist muscle action,,,,21026,avpr2,P30518
180025,,179,agonist,,,,11965,adra1d,P25100
180028,,179,agonist,,,,11965,adra1d,P25100
180029,,179,agonist,,,,11965,adra1d,P25100
178335,,318,antagonist,,,,18420,adrb1,P08588
178338,,318,antagonist,,,,18420,adrb1,P08588
178339,,318,antagonist,,,,18420,adrb1,P08588
178542,,179,agonist,,,,8350,cckbr,P32239
178700,positive regulation,179,agonist,,,,11774,drd1,P21728
180517,,179,agonist,,,,14266,htr2c,P28335
180519,,179,agonist,,,,14266,htr2c,P28335
178995,negative regulation,179,agonist,,,,3616,adra2a,P08913
178995,,318,antagonist,,,,3616,adra2a,P08913
183845,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
183846,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
183847,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
183848,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
183849,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
183850,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
183851,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
183852,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
183853,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
183854,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
183856,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
181251,,180,agonistic activity,,,,3616,adra2a,P08913
181251,,179,agonist,,,,3616,adra2a,P08913
179414,,319,Antagonist muscle action,,,,3616,adra2a,P08913
182929,,319,Antagonist muscle action,,,,21210,agtr1,P30556
179502,,319,Antagonist muscle action,3534| 2917,,,17507,avpr1a,P37288
179502,,318,antagonist,,,,17507,avpr1a,P37288
179503,,318,antagonist,,,,21026,avpr2,P30518
181501,,318,antagonist,,,,19711,gnrhr,P30968
203057,,318,antagonist,,,,4607,sstr1,P30872
203063,,318,antagonist,,,,4607,sstr1,P30872
203064,,318,antagonist,,,,4607,sstr1,P30872
203085,,179,agonist,,,,8124,sstr2,P30874
203237,,179,agonist,,,,1904,sstr4,P31391
203242,,179,agonist,,,,8780,sstr5,P35346
203243,,179,agonist,,,,8780,sstr5,P35346
203251,,179,agonist,,,,8780,sstr5,P35346
203259,,180,agonistic activity,,,,4607,sstr1,P30872
203261,,318,antagonist,,,,4607,sstr1,P30872
202473,,318,antagonist,,,,166,tacr2,P21452
202474,,318,antagonist,,,,166,tacr2,P21452
202475,,318,antagonist,,,,166,tacr2,P21452
202476,,318,antagonist,,,,166,tacr2,P21452
201166,,318,antagonist,,,,4607,sstr1,P30872
201167,,318,antagonist,,,,4607,sstr1,P30872
202834,,1847,Histamine H3 Receptor Antagonists [MoA],,,,9613,hrh3,Q9Y5N1
192992,,319,Antagonist muscle action,,,,18420,adrb1,P08588
194605,,3456,receptor antagonist activity,,,,5073,htr2a,P28223
194605,,317,antagonism,,,,5073,htr2a,P28223
194605,,318,antagonist,,,,5073,htr2a,P28223
194606,,3456,receptor antagonist activity,,,,11965,adra1d,P25100
194606,,319,Antagonist muscle action,,,,11965,adra1d,P25100
193105,,319,Antagonist muscle action,,,,18420,adrb1,P08588
193107,,319,Antagonist muscle action,,,,18420,adrb1,P08588
196657,,317,antagonism,,,,20564,tbxa2r,P21731
196657,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
196658,,317,antagonism,,,,20564,tbxa2r,P21731
196658,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
196662,,317,antagonism,,,,20817,adra1a,P35348
196662,,318,antagonist,,,,20817,adra1a,P35348
196665,,319,Antagonist muscle action,,,,3616,adra2a,P08913
196665,,3013,partial agonist,,,,3616,adra2a,P08913
196696,positive regulation,179,agonist,,,,9414,grm1,Q13255
196697,positive regulation,179,agonist,,,,9414,grm1,Q13255
196698,positive regulation,179,agonist,,,,9414,grm1,Q13255
196699,positive regulation,179,agonist,,,,9414,grm1,Q13255
196700,positive regulation,179,agonist,,,,9414,grm1,Q13255
196701,positive regulation,179,agonist,,,,9414,grm1,Q13255
196702,positive regulation,179,agonist,,,,9414,grm1,Q13255
196703,positive regulation,179,agonist,,,,9414,grm1,Q13255
196704,positive regulation,179,agonist,,,,9414,grm1,Q13255
196705,positive regulation,179,agonist,,,,9414,grm1,Q13255
196706,positive regulation,179,agonist,,,,9414,grm1,Q13255
196707,positive regulation,179,agonist,,,,9414,grm1,Q13255
195397,,179,agonist,,,,18224,grm2,Q14416
195398,,179,agonist,,,,18224,grm2,Q14416
196984,,179,agonist,,,,20817,adra1a,P35348
196984,,317,antagonism,,,,20817,adra1a,P35348
196985,,179,agonist,,,,3616,adra2a,P08913
196986,,179,agonist,,,,3616,adra2a,P08913
196987,,179,agonist,,,,3616,adra2a,P08913
197008,,318,antagonist,,,,9568,ednra,P25101
197010,,318,antagonist,,,,9568,ednra,P25101
197105,,317,antagonism,,,,20817,adra1a,P35348
197106,,317,antagonism,,,,3616,adra2a,P08913
197162,,318,antagonist,,,,17507,avpr1a,P37288
197176,,179,agonist,,,,15715,chrm1,P11229
197177,,179,agonist,,,,13291,drd2,P14416
192595,,179,agonist,,,,13291,drd2,P14416
197353,,179,agonist,,,,14266,htr2c,P28335
197354,,179,agonist,,,,14266,htr2c,P28335
215618,,318,antagonist,,,,20564,tbxa2r,P21731
215618,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
211721,,319,Antagonist muscle action,,,,166,tacr2,P21452
211724,,318,antagonist,,,,166,tacr2,P21452
211724,,319,Antagonist muscle action,,,,166,tacr2,P21452
211874,,3456,receptor antagonist activity,,,,166,tacr2,P21452
211879,,179,agonist,,,,166,tacr2,P21452
211880,,179,agonist,,,,166,tacr2,P21452
211881,,318,antagonist,,,,166,tacr2,P21452
211881,,319,Antagonist muscle action,,,,166,tacr2,P21452
211882,,319,Antagonist muscle action,,,,166,tacr2,P21452
211883,,319,Antagonist muscle action,,,,166,tacr2,P21452
211884,,319,Antagonist muscle action,,,,166,tacr2,P21452
211885,,318,antagonist,,,,166,tacr2,P21452
211886,,318,antagonist,,,,166,tacr2,P21452
211887,,318,antagonist,,,,166,tacr2,P21452
211890,,319,Antagonist muscle action,,,,166,tacr2,P21452
211891,,318,antagonist,,,,166,tacr2,P21452
211892,,318,antagonist,,,,166,tacr2,P21452
211893,,319,Antagonist muscle action,,,,166,tacr2,P21452
211894,,319,Antagonist muscle action,,,,166,tacr2,P21452
211895,,318,antagonist,,,,166,tacr2,P21452
213190,,3013,partial agonist,,,,11519,trhr,P34981
213191,,3013,partial agonist,,,,11519,trhr,P34981
211895,,319,Antagonist muscle action,,,,166,tacr2,P21452
211895,,179,agonist,,,,166,tacr2,P21452
211896,,3456,receptor antagonist activity,,,,166,tacr2,P21452
211897,,319,Antagonist muscle action,,,,166,tacr2,P21452
211898,,318,antagonist,,,,166,tacr2,P21452
211898,,319,Antagonist muscle action,,,,166,tacr2,P21452
211901,,318,antagonist,,,,166,tacr2,P21452
211902,,318,antagonist,,,,166,tacr2,P21452
211905,,3456,receptor antagonist activity,,,,166,tacr2,P21452
211905,,318,antagonist,,,,166,tacr2,P21452
211906,,179,agonist,,,,166,tacr2,P21452
211909,,180,agonistic activity,,,,166,tacr2,P21452
211909,,179,agonist,,,,166,tacr2,P21452
211910,,179,agonist,,,,166,tacr2,P21452
211910,,319,Antagonist muscle action,,,,166,tacr2,P21452
211911,,319,Antagonist muscle action,,,,166,tacr2,P21452
211920,negative regulation,179,agonist,,,,2966,f2r,P25116
211920,,319,Antagonist muscle action,,,,2966,f2r,P25116
211921,negative regulation,179,agonist,,,,2966,f2r,P25116
211921,,319,Antagonist muscle action,,,,2966,f2r,P25116
211922,,318,antagonist,,,,2966,f2r,P25116
211922,positive regulation,319,Antagonist muscle action,,,,2966,f2r,P25116
211923,,318,antagonist,,,,2966,f2r,P25116
211923,positive regulation,319,Antagonist muscle action,,,,2966,f2r,P25116
211925,,318,antagonist,,,,2966,f2r,P25116
211925,positive regulation,319,Antagonist muscle action,,,,2966,f2r,P25116
211929,negative regulation,179,agonist,,,,2966,f2r,P25116
211929,,319,Antagonist muscle action,,,,2966,f2r,P25116
211929,,318,antagonist,,,,2966,f2r,P25116
211930,,319,Antagonist muscle action,,,,2966,f2r,P25116
211930,,318,antagonist,,,,2966,f2r,P25116
211931,,319,Antagonist muscle action,,,,2966,f2r,P25116
211931,,318,antagonist,,,,2966,f2r,P25116
211940,,319,Antagonist muscle action,,,,2966,f2r,P25116
211940,,318,antagonist,,,,2966,f2r,P25116
211944,,318,antagonist,,,,2966,f2r,P25116
211944,,319,Antagonist muscle action,,,,2966,f2r,P25116
211946,,318,antagonist,,,,2966,f2r,P25116
211947,,179,agonist,,,,2966,f2r,P25116
211947,,319,Antagonist muscle action,,,,2966,f2r,P25116
211948,,319,Antagonist muscle action,,,,2966,f2r,P25116
211949,,319,Antagonist muscle action,,,,2966,f2r,P25116
211950,,319,Antagonist muscle action,,,,2966,f2r,P25116
211951,,318,antagonist,,,,2966,f2r,P25116
211952,,318,antagonist,,,,2966,f2r,P25116
211953,,318,antagonist,,,,2966,f2r,P25116
212041,,319,Antagonist muscle action,,,,166,tacr2,P21452
212042,negative regulation,179,agonist,,,,166,tacr2,P21452
212042,,319,Antagonist muscle action,,,,166,tacr2,P21452
212043,negative regulation,179,agonist,,,,166,tacr2,P21452
212043,,319,Antagonist muscle action,,,,166,tacr2,P21452
212044,negative regulation,179,agonist,,,,166,tacr2,P21452
212044,,319,Antagonist muscle action,,,,166,tacr2,P21452
212045,negative regulation,179,agonist,,,,166,tacr2,P21452
212045,,319,Antagonist muscle action,,,,166,tacr2,P21452
212046,negative regulation,179,agonist,,,,166,tacr2,P21452
212046,,319,Antagonist muscle action,,,,166,tacr2,P21452
212047,negative regulation,179,agonist,,,,166,tacr2,P21452
212047,,319,Antagonist muscle action,,,,166,tacr2,P21452
212049,,318,antagonist,,,,166,tacr2,P21452
212052,,317,antagonism,,,,166,tacr2,P21452
212053,negative regulation,179,agonist,,,,166,tacr2,P21452
212054,negative regulation,179,agonist,,,,166,tacr2,P21452
212054,,319,Antagonist muscle action,,,,166,tacr2,P21452
212055,,319,Antagonist muscle action,,,,166,tacr2,P21452
212056,negative regulation,179,agonist,,,,166,tacr2,P21452
212057,negative regulation,179,agonist,,,,166,tacr2,P21452
212058,,318,antagonist,,,,166,tacr2,P21452
212058,,179,agonist,,,,166,tacr2,P21452
212058,,3013,partial agonist,,,,166,tacr2,P21452
212058,,319,Antagonist muscle action,,,,166,tacr2,P21452
212059,,318,antagonist,,,,166,tacr2,P21452
212059,,179,agonist,,,,166,tacr2,P21452
212059,,3013,partial agonist,,,,166,tacr2,P21452
212059,,319,Antagonist muscle action,,,,166,tacr2,P21452
212060,,318,antagonist,,,,166,tacr2,P21452
212060,,179,agonist,,,,166,tacr2,P21452
212060,,3013,partial agonist,,,,166,tacr2,P21452
212060,,319,Antagonist muscle action,,,,166,tacr2,P21452
212061,,317,antagonism,,,,166,tacr2,P21452
212063,,318,antagonist,,,,166,tacr2,P21452
212063,,319,Antagonist muscle action,,,,166,tacr2,P21452
212063,,179,agonist,,,,166,tacr2,P21452
212065,negative regulation,179,agonist,,,,166,tacr2,P21452
212068,,318,antagonist,,,,166,tacr2,P21452
212070,,318,antagonist,,,,7121,tacr3,P29371
212078,,318,antagonist,,,,7121,tacr3,P29371
212078,,319,Antagonist muscle action,,,,7121,tacr3,P29371
212079,,318,antagonist,,,,7121,tacr3,P29371
212079,,319,Antagonist muscle action,,,,7121,tacr3,P29371
212109,negative regulation,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
212110,negative regulation,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
212112,negative regulation,179,agonist,,,,20564,tbxa2r,P21731
212112,,318,antagonist,,,,20564,tbxa2r,P21731
212112,,319,Antagonist muscle action,,,,20564,tbxa2r,P21731
212116,,318,antagonist,,,,20564,tbxa2r,P21731
212117,,318,antagonist,,,,20564,tbxa2r,P21731
212118,,318,antagonist,,,,20564,tbxa2r,P21731
212119,,318,antagonist,,,,20564,tbxa2r,P21731
212121,,318,antagonist,,,,20564,tbxa2r,P21731
213450,,318,antagonist,,,,14861,uts2r,Q9UKP6
213451,,318,antagonist,,,,14861,uts2r,Q9UKP6
213452,,179,agonist,,,,14861,uts2r,Q9UKP6
213453,,179,agonist,,,,14861,uts2r,Q9UKP6
213454,,179,agonist,,,,14861,uts2r,Q9UKP6
